face_id,predictions,label,timestamp,quarter_timestamp,video_id
157,99.7535228729248,No Mask,2021-09-10 11:21:30:381463,2021-09-10 11:21:35,camera1
158,90.37358164787292,Mask,2021-09-10 11:21:30:381463,2021-09-10 11:21:35,camera1
0,94.81172561645508,No Mask,2021-09-10 11:21:30:506118,2021-09-10 11:21:35,camera1
1,73.28401803970337,No Mask,2021-09-10 11:21:30:506118,2021-09-10 11:21:35,camera1
2,99.82479810714722,No Mask,2021-09-10 11:21:30:506118,2021-09-10 11:21:35,camera1
3,89.98416066169739,Mask,2021-09-10 11:21:30:506118,2021-09-10 11:21:35,camera1
4,94.11776065826416,No Mask,2021-09-10 11:21:30:628128,2021-09-10 11:21:35,camera1
5,78.81055474281311,No Mask,2021-09-10 11:21:30:628128,2021-09-10 11:21:35,camera1
6,99.83238577842712,No Mask,2021-09-10 11:21:30:628128,2021-09-10 11:21:35,camera1
7,84.05004739761353,Mask,2021-09-10 11:21:30:628128,2021-09-10 11:21:35,camera1
8,98.56663346290588,Mask,2021-09-10 11:21:30:757567,2021-09-10 11:21:35,camera1
9,60.429179668426514,No Mask,2021-09-10 11:21:30:757567,2021-09-10 11:21:35,camera1
10,99.60457682609558,No Mask,2021-09-10 11:21:30:757567,2021-09-10 11:21:35,camera1
11,95.95358967781067,Mask,2021-09-10 11:21:30:757567,2021-09-10 11:21:35,camera1
12,98.37805032730103,Mask,2021-09-10 11:21:30:885912,2021-09-10 11:21:35,camera1
13,67.50521659851074,No Mask,2021-09-10 11:21:30:886910,2021-09-10 11:21:35,camera1
14,99.60665106773376,No Mask,2021-09-10 11:21:30:886910,2021-09-10 11:21:35,camera1
15,98.45161437988281,Mask,2021-09-10 11:21:30:886910,2021-09-10 11:21:35,camera1
16,63.85674476623535,No Mask,2021-09-10 11:21:31:003259,2021-09-10 11:21:35,camera1
17,95.48354148864746,Mask,2021-09-10 11:21:31:003259,2021-09-10 11:21:35,camera1
18,99.53871369361877,No Mask,2021-09-10 11:21:31:003259,2021-09-10 11:21:35,camera1
19,91.68237447738647,Mask,2021-09-10 11:21:31:003259,2021-09-10 11:21:35,camera1
20,63.13872933387756,No Mask,2021-09-10 11:21:31:123064,2021-09-10 11:21:35,camera1
21,93.83713006973267,Mask,2021-09-10 11:21:31:123064,2021-09-10 11:21:35,camera1
22,99.19037222862244,No Mask,2021-09-10 11:21:31:123064,2021-09-10 11:21:35,camera1
23,97.29264378547668,Mask,2021-09-10 11:21:31:123064,2021-09-10 11:21:35,camera1
24,60.39402484893799,No Mask,2021-09-10 11:21:31:244555,2021-09-10 11:21:35,camera1
25,98.7275779247284,No Mask,2021-09-10 11:21:31:244555,2021-09-10 11:21:35,camera1
26,89.97474312782288,Mask,2021-09-10 11:21:31:244555,2021-09-10 11:21:35,camera1
27,96.88610434532166,Mask,2021-09-10 11:21:31:244555,2021-09-10 11:21:35,camera1
28,60.33005118370056,No Mask,2021-09-10 11:21:31:375952,2021-09-10 11:21:35,camera1
29,99.05779361724854,No Mask,2021-09-10 11:21:31:375952,2021-09-10 11:21:35,camera1
30,91.28088355064392,Mask,2021-09-10 11:21:31:375952,2021-09-10 11:21:35,camera1
31,97.38775491714478,Mask,2021-09-10 11:21:31:375952,2021-09-10 11:21:35,camera1
32,55.05792498588562,Mask,2021-09-10 11:21:31:496821,2021-09-10 11:21:35,camera1
33,97.84513711929321,No Mask,2021-09-10 11:21:31:497819,2021-09-10 11:21:35,camera1
34,99.16885495185852,Mask,2021-09-10 11:21:31:497819,2021-09-10 11:21:35,camera1
35,53.751516342163086,Mask,2021-09-10 11:21:31:497819,2021-09-10 11:21:35,camera1
36,59.76506471633911,No Mask,2021-09-10 11:21:31:613612,2021-09-10 11:21:35,camera1
37,98.12994599342346,No Mask,2021-09-10 11:21:31:613612,2021-09-10 11:21:35,camera1
38,98.67748022079468,Mask,2021-09-10 11:21:31:613612,2021-09-10 11:21:35,camera1
39,59.16904807090759,Mask,2021-09-10 11:21:31:613612,2021-09-10 11:21:35,camera1
40,53.974878787994385,No Mask,2021-09-10 11:21:31:715622,2021-09-10 11:21:35,camera1
41,99.58590865135193,No Mask,2021-09-10 11:21:31:715622,2021-09-10 11:21:35,camera1
42,95.98273634910583,Mask,2021-09-10 11:21:31:715622,2021-09-10 11:21:35,camera1
43,53.15927267074585,No Mask,2021-09-10 11:21:31:820342,2021-09-10 11:21:35,camera1
44,99.23455119132996,No Mask,2021-09-10 11:21:31:820342,2021-09-10 11:21:35,camera1
45,97.91614413261414,Mask,2021-09-10 11:21:31:820342,2021-09-10 11:21:35,camera1
46,89.21273946762085,No Mask,2021-09-10 11:21:31:941716,2021-09-10 11:21:35,camera1
47,98.03689122200012,No Mask,2021-09-10 11:21:31:941716,2021-09-10 11:21:35,camera1
48,96.70177102088928,Mask,2021-09-10 11:21:31:941716,2021-09-10 11:21:35,camera1
49,50.03055930137634,Mask,2021-09-10 11:21:31:941716,2021-09-10 11:21:35,camera1
50,71.39254212379456,No Mask,2021-09-10 11:21:32:062465,2021-09-10 11:21:35,camera1
51,96.06581330299377,Mask,2021-09-10 11:21:32:063449,2021-09-10 11:21:35,camera1
52,92.1327531337738,No Mask,2021-09-10 11:21:32:063449,2021-09-10 11:21:35,camera1
53,54.02225852012634,Mask,2021-09-10 11:21:32:063449,2021-09-10 11:21:35,camera1
54,76.53256058692932,No Mask,2021-09-10 11:21:32:175865,2021-09-10 11:21:35,camera1
55,95.18449902534485,Mask,2021-09-10 11:21:32:175865,2021-09-10 11:21:35,camera1
56,70.98700404167175,No Mask,2021-09-10 11:21:32:175865,2021-09-10 11:21:35,camera1
57,69.24710273742676,Mask,2021-09-10 11:21:32:175865,2021-09-10 11:21:35,camera1
58,82.16573596000671,No Mask,2021-09-10 11:21:32:294621,2021-09-10 11:21:35,camera1
59,96.60855531692505,Mask,2021-09-10 11:21:32:294621,2021-09-10 11:21:35,camera1
60,76.13465785980225,No Mask,2021-09-10 11:21:32:294621,2021-09-10 11:21:35,camera1
61,77.10911631584167,Mask,2021-09-10 11:21:32:294621,2021-09-10 11:21:35,camera1
62,80.35750985145569,No Mask,2021-09-10 11:21:32:405705,2021-09-10 11:21:35,camera1
63,86.90512776374817,Mask,2021-09-10 11:21:32:406729,2021-09-10 11:21:35,camera1
64,98.2501208782196,No Mask,2021-09-10 11:21:32:406729,2021-09-10 11:21:35,camera1
65,60.268259048461914,Mask,2021-09-10 11:21:32:406729,2021-09-10 11:21:35,camera1
66,80.11617064476013,No Mask,2021-09-10 11:21:32:516305,2021-09-10 11:21:35,camera1
67,87.65888214111328,Mask,2021-09-10 11:21:32:516305,2021-09-10 11:21:35,camera1
68,99.20518398284912,No Mask,2021-09-10 11:21:32:516305,2021-09-10 11:21:35,camera1
69,58.62224102020264,Mask,2021-09-10 11:21:32:516305,2021-09-10 11:21:35,camera1
70,79.00710701942444,No Mask,2021-09-10 11:21:32:619823,2021-09-10 11:21:35,camera1
71,53.806281089782715,Mask,2021-09-10 11:21:32:619823,2021-09-10 11:21:35,camera1
72,99.28733110427856,No Mask,2021-09-10 11:21:32:619823,2021-09-10 11:21:35,camera1
73,63.13859820365906,No Mask,2021-09-10 11:21:32:717246,2021-09-10 11:21:35,camera1
74,75.37499666213989,Mask,2021-09-10 11:21:32:717246,2021-09-10 11:21:35,camera1
75,97.99010753631592,No Mask,2021-09-10 11:21:32:717246,2021-09-10 11:21:35,camera1
76,55.51549792289734,No Mask,2021-09-10 11:21:32:829699,2021-09-10 11:21:35,camera1
77,61.890339851379395,Mask,2021-09-10 11:21:32:829699,2021-09-10 11:21:35,camera1
78,87.56223320960999,No Mask,2021-09-10 11:21:32:829699,2021-09-10 11:21:35,camera1
79,51.54206156730652,No Mask,2021-09-10 11:21:32:829699,2021-09-10 11:21:35,camera1
80,59.81680154800415,Mask,2021-09-10 11:21:32:948693,2021-09-10 11:21:35,camera1
81,67.4831211566925,Mask,2021-09-10 11:21:32:948693,2021-09-10 11:21:35,camera1
82,87.65930533409119,No Mask,2021-09-10 11:21:32:948693,2021-09-10 11:21:35,camera1
83,51.47266387939453,Mask,2021-09-10 11:21:32:948693,2021-09-10 11:21:35,camera1
84,62.09837198257446,Mask,2021-09-10 11:21:33:053585,2021-09-10 11:21:35,camera1
85,79.20296788215637,Mask,2021-09-10 11:21:33:053585,2021-09-10 11:21:35,camera1
86,60.19718647003174,No Mask,2021-09-10 11:21:33:053585,2021-09-10 11:21:35,camera1
87,66.48626327514648,Mask,2021-09-10 11:21:33:151494,2021-09-10 11:21:35,camera1
88,69.21043992042542,Mask,2021-09-10 11:21:33:151494,2021-09-10 11:21:35,camera1
89,71.28624320030212,Mask,2021-09-10 11:21:33:151494,2021-09-10 11:21:35,camera1
90,79.08975481987,Mask,2021-09-10 11:21:33:251399,2021-09-10 11:21:35,camera1
91,52.31309533119202,Mask,2021-09-10 11:21:33:251399,2021-09-10 11:21:35,camera1
92,97.99667000770569,Mask,2021-09-10 11:21:33:251399,2021-09-10 11:21:35,camera1
93,63.60834836959839,Mask,2021-09-10 11:21:33:337889,2021-09-10 11:21:35,camera1
94,55.933696031570435,Mask,2021-09-10 11:21:33:339551,2021-09-10 11:21:35,camera1
95,89.78006839752197,Mask,2021-09-10 11:21:33:426907,2021-09-10 11:21:35,camera1
96,70.7866907119751,No Mask,2021-09-10 11:21:33:426907,2021-09-10 11:21:35,camera1
97,88.03374767303467,Mask,2021-09-10 11:21:33:517213,2021-09-10 11:21:35,camera1
98,67.2396183013916,No Mask,2021-09-10 11:21:33:517213,2021-09-10 11:21:35,camera1
99,89.97513055801392,Mask,2021-09-10 11:21:33:606633,2021-09-10 11:21:35,camera1
100,70.54054141044617,No Mask,2021-09-10 11:21:33:606633,2021-09-10 11:21:35,camera1
101,89.18401002883911,Mask,2021-09-10 11:21:33:697572,2021-09-10 11:21:35,camera1
102,81.85527324676514,No Mask,2021-09-10 11:21:33:697572,2021-09-10 11:21:35,camera1
103,90.65147042274475,Mask,2021-09-10 11:21:33:815989,2021-09-10 11:21:35,camera1
104,53.43414545059204,Mask,2021-09-10 11:21:33:815989,2021-09-10 11:21:35,camera1
105,97.8417456150055,Mask,2021-09-10 11:21:33:815989,2021-09-10 11:21:35,camera1
106,99.36324954032898,Mask,2021-09-10 11:21:33:815989,2021-09-10 11:21:35,camera1
107,83.90076160430908,Mask,2021-09-10 11:21:33:928014,2021-09-10 11:21:35,camera1
108,53.806108236312866,Mask,2021-09-10 11:21:33:928014,2021-09-10 11:21:35,camera1
109,97.17699885368347,Mask,2021-09-10 11:21:33:928014,2021-09-10 11:21:35,camera1
110,95.69592475891113,Mask,2021-09-10 11:21:33:928014,2021-09-10 11:21:35,camera1
111,83.12676548957825,Mask,2021-09-10 11:21:34:047675,2021-09-10 11:21:35,camera1
112,56.62004351615906,Mask,2021-09-10 11:21:34:048672,2021-09-10 11:21:35,camera1
113,85.00375151634216,Mask,2021-09-10 11:21:34:048672,2021-09-10 11:21:35,camera1
114,85.49774885177612,Mask,2021-09-10 11:21:34:048672,2021-09-10 11:21:35,camera1
115,92.7975594997406,Mask,2021-09-10 11:21:34:162526,2021-09-10 11:21:35,camera1
116,50.57798624038696,No Mask,2021-09-10 11:21:34:162526,2021-09-10 11:21:35,camera1
117,83.48910808563232,Mask,2021-09-10 11:21:34:162526,2021-09-10 11:21:35,camera1
118,93.13097596168518,Mask,2021-09-10 11:21:34:162526,2021-09-10 11:21:35,camera1
119,91.5066123008728,Mask,2021-09-10 11:21:34:267040,2021-09-10 11:21:35,camera1
120,64.22172784805298,No Mask,2021-09-10 11:21:34:267040,2021-09-10 11:21:35,camera1
121,66.12601280212402,Mask,2021-09-10 11:21:34:267040,2021-09-10 11:21:35,camera1
122,97.45609164237976,Mask,2021-09-10 11:21:34:267040,2021-09-10 11:21:35,camera1
123,91.90284013748169,Mask,2021-09-10 11:21:34:394578,2021-09-10 11:21:35,camera1
124,64.00788426399231,No Mask,2021-09-10 11:21:34:394578,2021-09-10 11:21:35,camera1
125,68.47085356712341,Mask,2021-09-10 11:21:34:394578,2021-09-10 11:21:35,camera1
126,96.41950726509094,Mask,2021-09-10 11:21:34:394578,2021-09-10 11:21:35,camera1
127,85.94415187835693,Mask,2021-09-10 11:21:34:509211,2021-09-10 11:21:35,camera1
128,65.93034267425537,No Mask,2021-09-10 11:21:34:510185,2021-09-10 11:21:35,camera1
129,53.13999652862549,Mask,2021-09-10 11:21:34:510185,2021-09-10 11:21:35,camera1
130,98.71866703033447,Mask,2021-09-10 11:21:34:510185,2021-09-10 11:21:35,camera1
131,83.70682001113892,Mask,2021-09-10 11:21:34:621934,2021-09-10 11:21:35,camera1
132,82.16038346290588,No Mask,2021-09-10 11:21:34:621934,2021-09-10 11:21:35,camera1
133,99.6326744556427,Mask,2021-09-10 11:21:34:621934,2021-09-10 11:21:35,camera1
134,51.06285214424133,No Mask,2021-09-10 11:21:34:621934,2021-09-10 11:21:35,camera1
135,50.39585828781128,Mask,2021-09-10 11:21:34:742815,2021-09-10 11:21:35,camera1
136,90.74917435646057,Mask,2021-09-10 11:21:34:742815,2021-09-10 11:21:35,camera1
137,99.18196201324463,Mask,2021-09-10 11:21:34:742815,2021-09-10 11:21:35,camera1
138,77.20320224761963,Mask,2021-09-10 11:21:34:742815,2021-09-10 11:21:35,camera1
139,52.64502167701721,Mask,2021-09-10 11:21:34:856137,2021-09-10 11:21:35,camera1
140,71.01075053215027,Mask,2021-09-10 11:21:34:856137,2021-09-10 11:21:35,camera1
141,99.54851865768433,Mask,2021-09-10 11:21:34:856137,2021-09-10 11:21:35,camera1
142,70.1617419719696,Mask,2021-09-10 11:21:34:856137,2021-09-10 11:21:35,camera1
143,51.488423347473145,Mask,2021-09-10 11:21:34:970155,2021-09-10 11:21:35,camera1
144,72.09802269935608,Mask,2021-09-10 11:21:34:970155,2021-09-10 11:21:35,camera1
145,98.34333658218384,Mask,2021-09-10 11:21:34:970155,2021-09-10 11:21:35,camera1
146,57.1368932723999,No Mask,2021-09-10 11:21:34:970155,2021-09-10 11:21:35,camera1
147,57.069265842437744,No Mask,2021-09-10 11:21:35:087546,2021-09-10 11:21:40,camera1
148,79.51510548591614,Mask,2021-09-10 11:21:35:087546,2021-09-10 11:21:40,camera1
149,99.15401339530945,Mask,2021-09-10 11:21:35:087546,2021-09-10 11:21:40,camera1
150,54.85090613365173,No Mask,2021-09-10 11:21:35:089371,2021-09-10 11:21:40,camera1
151,64.6855354309082,No Mask,2021-09-10 11:21:35:187124,2021-09-10 11:21:40,camera1
152,97.33148217201233,Mask,2021-09-10 11:21:35:187124,2021-09-10 11:21:40,camera1
153,62.16605305671692,No Mask,2021-09-10 11:21:35:187124,2021-09-10 11:21:40,camera1
154,98.7894594669342,Mask,2021-09-10 11:21:35:187124,2021-09-10 11:21:40,camera1
155,62.58769631385803,Mask,2021-09-10 11:21:35:308251,2021-09-10 11:21:40,camera1
156,86.52446866035461,Mask,2021-09-10 11:21:35:309265,2021-09-10 11:21:40,camera1
157,62.78056502342224,No Mask,2021-09-10 11:21:35:309265,2021-09-10 11:21:40,camera1
158,99.21244978904724,Mask,2021-09-10 11:21:35:309265,2021-09-10 11:21:40,camera1
159,72.66055345535278,Mask,2021-09-10 11:21:35:429002,2021-09-10 11:21:40,camera1
160,87.9855751991272,Mask,2021-09-10 11:21:35:429002,2021-09-10 11:21:40,camera1
161,78.81089448928833,No Mask,2021-09-10 11:21:35:429002,2021-09-10 11:21:40,camera1
162,98.78569841384888,Mask,2021-09-10 11:21:35:429002,2021-09-10 11:21:40,camera1
0,59.203410148620605,Mask,2021-09-10 11:21:35:545472,2021-09-10 11:21:40,camera1
1,95.20407319068909,Mask,2021-09-10 11:21:35:546497,2021-09-10 11:21:40,camera1
2,79.29949760437012,No Mask,2021-09-10 11:21:35:546497,2021-09-10 11:21:40,camera1
3,98.53230714797974,Mask,2021-09-10 11:21:35:546497,2021-09-10 11:21:40,camera1
4,80.87421655654907,Mask,2021-09-10 11:21:35:668253,2021-09-10 11:21:40,camera1
5,78.87728810310364,Mask,2021-09-10 11:21:35:668253,2021-09-10 11:21:40,camera1
6,91.27694964408875,No Mask,2021-09-10 11:21:35:668253,2021-09-10 11:21:40,camera1
7,99.17911291122437,Mask,2021-09-10 11:21:35:668253,2021-09-10 11:21:40,camera1
8,51.40935182571411,Mask,2021-09-10 11:21:35:775964,2021-09-10 11:21:40,camera1
9,82.22839832305908,Mask,2021-09-10 11:21:35:775964,2021-09-10 11:21:40,camera1
10,90.69139957427979,No Mask,2021-09-10 11:21:35:775964,2021-09-10 11:21:40,camera1
11,69.61487531661987,No Mask,2021-09-10 11:21:35:898636,2021-09-10 11:21:40,camera1
12,84.35552716255188,No Mask,2021-09-10 11:21:35:898636,2021-09-10 11:21:40,camera1
13,97.29958772659302,Mask,2021-09-10 11:21:35:898636,2021-09-10 11:21:40,camera1
14,99.61777925491333,Mask,2021-09-10 11:21:35:898636,2021-09-10 11:21:40,camera1
15,77.30764150619507,No Mask,2021-09-10 11:21:36:007327,2021-09-10 11:21:40,camera1
16,79.67970371246338,No Mask,2021-09-10 11:21:36:007327,2021-09-10 11:21:40,camera1
17,89.459228515625,Mask,2021-09-10 11:21:36:007327,2021-09-10 11:21:40,camera1
18,99.64070916175842,Mask,2021-09-10 11:21:36:007327,2021-09-10 11:21:40,camera1
19,58.07133913040161,No Mask,2021-09-10 11:21:36:129723,2021-09-10 11:21:40,camera1
20,86.71873807907104,No Mask,2021-09-10 11:21:36:129723,2021-09-10 11:21:40,camera1
21,84.2111885547638,Mask,2021-09-10 11:21:36:129723,2021-09-10 11:21:40,camera1
22,99.62835907936096,Mask,2021-09-10 11:21:36:129723,2021-09-10 11:21:40,camera1
23,70.18696665763855,No Mask,2021-09-10 11:21:36:234762,2021-09-10 11:21:40,camera1
24,76.6071081161499,Mask,2021-09-10 11:21:36:234762,2021-09-10 11:21:40,camera1
25,87.51600980758667,No Mask,2021-09-10 11:21:36:234762,2021-09-10 11:21:40,camera1
26,99.250328540802,Mask,2021-09-10 11:21:36:234762,2021-09-10 11:21:40,camera1
27,64.66180086135864,No Mask,2021-09-10 11:21:36:366009,2021-09-10 11:21:40,camera1
28,72.91184067726135,Mask,2021-09-10 11:21:36:366009,2021-09-10 11:21:40,camera1
29,57.90936350822449,No Mask,2021-09-10 11:21:36:366009,2021-09-10 11:21:40,camera1
30,98.9707350730896,Mask,2021-09-10 11:21:36:366009,2021-09-10 11:21:40,camera1
31,79.17202711105347,No Mask,2021-09-10 11:21:36:490020,2021-09-10 11:21:40,camera1
32,96.33134007453918,Mask,2021-09-10 11:21:36:490020,2021-09-10 11:21:40,camera1
33,64.06472325325012,No Mask,2021-09-10 11:21:36:490020,2021-09-10 11:21:40,camera1
34,96.80039286613464,Mask,2021-09-10 11:21:36:490020,2021-09-10 11:21:40,camera1
35,59.10460352897644,No Mask,2021-09-10 11:21:36:607381,2021-09-10 11:21:40,camera1
36,72.45141267776489,No Mask,2021-09-10 11:21:36:607381,2021-09-10 11:21:40,camera1
37,70.69600224494934,No Mask,2021-09-10 11:21:36:607381,2021-09-10 11:21:40,camera1
38,99.06311631202698,Mask,2021-09-10 11:21:36:607381,2021-09-10 11:21:40,camera1
39,78.15757393836975,No Mask,2021-09-10 11:21:36:725870,2021-09-10 11:21:40,camera1
40,75.37139654159546,Mask,2021-09-10 11:21:36:725870,2021-09-10 11:21:40,camera1
41,96.26007080078125,No Mask,2021-09-10 11:21:36:725870,2021-09-10 11:21:40,camera1
42,98.03000688552856,Mask,2021-09-10 11:21:36:725870,2021-09-10 11:21:40,camera1
43,81.96738958358765,No Mask,2021-09-10 11:21:36:843318,2021-09-10 11:21:40,camera1
44,52.82392501831055,Mask,2021-09-10 11:21:36:843318,2021-09-10 11:21:40,camera1
45,95.81184983253479,No Mask,2021-09-10 11:21:36:843318,2021-09-10 11:21:40,camera1
46,82.2266697883606,Mask,2021-09-10 11:21:36:843318,2021-09-10 11:21:40,camera1
47,80.22793531417847,No Mask,2021-09-10 11:21:36:953498,2021-09-10 11:21:40,camera1
48,97.42826819419861,No Mask,2021-09-10 11:21:36:953498,2021-09-10 11:21:40,camera1
49,70.9916889667511,Mask,2021-09-10 11:21:36:953498,2021-09-10 11:21:40,camera1
50,75.20928978919983,Mask,2021-09-10 11:21:36:953498,2021-09-10 11:21:40,camera1
51,88.27042579650879,Mask,2021-09-10 11:21:37:075815,2021-09-10 11:21:40,camera1
52,97.91699647903442,No Mask,2021-09-10 11:21:37:075815,2021-09-10 11:21:40,camera1
53,67.64777302742004,Mask,2021-09-10 11:21:37:075815,2021-09-10 11:21:40,camera1
54,88.36885690689087,Mask,2021-09-10 11:21:37:075815,2021-09-10 11:21:40,camera1
55,87.9201352596283,Mask,2021-09-10 11:21:37:188397,2021-09-10 11:21:40,camera1
56,97.67133593559265,No Mask,2021-09-10 11:21:37:188397,2021-09-10 11:21:40,camera1
57,66.43545031547546,Mask,2021-09-10 11:21:37:188397,2021-09-10 11:21:40,camera1
58,88.16263675689697,Mask,2021-09-10 11:21:37:188397,2021-09-10 11:21:40,camera1
59,58.44583511352539,No Mask,2021-09-10 11:21:37:300566,2021-09-10 11:21:40,camera1
60,97.52351641654968,No Mask,2021-09-10 11:21:37:300566,2021-09-10 11:21:40,camera1
61,67.95299053192139,Mask,2021-09-10 11:21:37:300566,2021-09-10 11:21:40,camera1
62,85.86815595626831,Mask,2021-09-10 11:21:37:300566,2021-09-10 11:21:40,camera1
63,53.816282749176025,No Mask,2021-09-10 11:21:37:414856,2021-09-10 11:21:40,camera1
64,79.15821075439453,Mask,2021-09-10 11:21:37:414856,2021-09-10 11:21:40,camera1
65,99.34903383255005,No Mask,2021-09-10 11:21:37:414856,2021-09-10 11:21:40,camera1
66,70.00545263290405,Mask,2021-09-10 11:21:37:414856,2021-09-10 11:21:40,camera1
67,76.89617276191711,Mask,2021-09-10 11:21:37:531580,2021-09-10 11:21:40,camera1
68,84.1997742652893,Mask,2021-09-10 11:21:37:531580,2021-09-10 11:21:40,camera1
69,99.44387674331665,No Mask,2021-09-10 11:21:37:531580,2021-09-10 11:21:40,camera1
70,84.68639850616455,Mask,2021-09-10 11:21:37:531580,2021-09-10 11:21:40,camera1
71,52.01125144958496,Mask,2021-09-10 11:21:37:647998,2021-09-10 11:21:40,camera1
72,62.81198859214783,Mask,2021-09-10 11:21:37:647998,2021-09-10 11:21:40,camera1
73,86.71600222587585,Mask,2021-09-10 11:21:37:647998,2021-09-10 11:21:40,camera1
74,96.94799780845642,No Mask,2021-09-10 11:21:37:647998,2021-09-10 11:21:40,camera1
75,61.42682433128357,Mask,2021-09-10 11:21:37:762984,2021-09-10 11:21:40,camera1
76,71.49779796600342,Mask,2021-09-10 11:21:37:762984,2021-09-10 11:21:40,camera1
77,93.68982911109924,Mask,2021-09-10 11:21:37:762984,2021-09-10 11:21:40,camera1
78,97.93081879615784,No Mask,2021-09-10 11:21:37:762984,2021-09-10 11:21:40,camera1
79,87.58859634399414,Mask,2021-09-10 11:21:37:876694,2021-09-10 11:21:40,camera1
80,81.6130518913269,Mask,2021-09-10 11:21:37:876694,2021-09-10 11:21:40,camera1
81,50.88887810707092,Mask,2021-09-10 11:21:37:876694,2021-09-10 11:21:40,camera1
82,98.08634519577026,No Mask,2021-09-10 11:21:37:876694,2021-09-10 11:21:40,camera1
83,88.37457299232483,Mask,2021-09-10 11:21:37:995577,2021-09-10 11:21:40,camera1
84,63.71367573738098,Mask,2021-09-10 11:21:37:995577,2021-09-10 11:21:40,camera1
85,52.41250991821289,Mask,2021-09-10 11:21:37:995577,2021-09-10 11:21:40,camera1
86,99.17495250701904,No Mask,2021-09-10 11:21:37:995577,2021-09-10 11:21:40,camera1
87,87.20126152038574,Mask,2021-09-10 11:21:38:112090,2021-09-10 11:21:40,camera1
88,56.47040605545044,Mask,2021-09-10 11:21:38:113122,2021-09-10 11:21:40,camera1
89,99.62615370750427,No Mask,2021-09-10 11:21:38:113122,2021-09-10 11:21:40,camera1
90,84.12245512008667,No Mask,2021-09-10 11:21:38:113122,2021-09-10 11:21:40,camera1
91,91.73872470855713,Mask,2021-09-10 11:21:38:220993,2021-09-10 11:21:40,camera1
92,89.43187594413757,Mask,2021-09-10 11:21:38:220993,2021-09-10 11:21:40,camera1
93,99.61851239204407,No Mask,2021-09-10 11:21:38:220993,2021-09-10 11:21:40,camera1
94,87.03005909919739,No Mask,2021-09-10 11:21:38:220993,2021-09-10 11:21:40,camera1
95,89.54582214355469,Mask,2021-09-10 11:21:38:334711,2021-09-10 11:21:40,camera1
96,95.40759921073914,Mask,2021-09-10 11:21:38:334711,2021-09-10 11:21:40,camera1
97,99.39066767692566,No Mask,2021-09-10 11:21:38:334711,2021-09-10 11:21:40,camera1
98,84.2712938785553,No Mask,2021-09-10 11:21:38:335709,2021-09-10 11:21:40,camera1
99,90.6945288181305,Mask,2021-09-10 11:21:38:453252,2021-09-10 11:21:40,camera1
100,85.1552963256836,Mask,2021-09-10 11:21:38:453252,2021-09-10 11:21:40,camera1
101,98.65451455116272,No Mask,2021-09-10 11:21:38:453252,2021-09-10 11:21:40,camera1
102,83.6380124092102,No Mask,2021-09-10 11:21:38:453252,2021-09-10 11:21:40,camera1
103,90.42013883590698,Mask,2021-09-10 11:21:38:570090,2021-09-10 11:21:40,camera1
104,85.84508299827576,Mask,2021-09-10 11:21:38:570090,2021-09-10 11:21:40,camera1
105,99.07009601593018,No Mask,2021-09-10 11:21:38:570090,2021-09-10 11:21:40,camera1
106,75.94645619392395,No Mask,2021-09-10 11:21:38:570090,2021-09-10 11:21:40,camera1
107,87.58700489997864,Mask,2021-09-10 11:21:38:686779,2021-09-10 11:21:40,camera1
108,93.59362125396729,Mask,2021-09-10 11:21:38:686779,2021-09-10 11:21:40,camera1
109,99.52903985977173,No Mask,2021-09-10 11:21:38:686779,2021-09-10 11:21:40,camera1
110,77.22513675689697,No Mask,2021-09-10 11:21:38:686779,2021-09-10 11:21:40,camera1
111,89.43019509315491,Mask,2021-09-10 11:21:38:803167,2021-09-10 11:21:40,camera1
112,95.03136873245239,Mask,2021-09-10 11:21:38:803167,2021-09-10 11:21:40,camera1
113,99.94741082191467,No Mask,2021-09-10 11:21:38:803167,2021-09-10 11:21:40,camera1
114,63.223689794540405,No Mask,2021-09-10 11:21:38:803167,2021-09-10 11:21:40,camera1
115,98.04179668426514,Mask,2021-09-10 11:21:38:917999,2021-09-10 11:21:40,camera1
116,95.7839846611023,Mask,2021-09-10 11:21:38:917999,2021-09-10 11:21:40,camera1
117,99.8819887638092,No Mask,2021-09-10 11:21:38:917999,2021-09-10 11:21:40,camera1
118,63.02199363708496,No Mask,2021-09-10 11:21:38:917999,2021-09-10 11:21:40,camera1
119,98.27573895454407,Mask,2021-09-10 11:21:39:033342,2021-09-10 11:21:40,camera1
120,71.54666185379028,Mask,2021-09-10 11:21:39:033342,2021-09-10 11:21:40,camera1
121,99.76670742034912,No Mask,2021-09-10 11:21:39:033342,2021-09-10 11:21:40,camera1
122,60.68086624145508,No Mask,2021-09-10 11:21:39:033342,2021-09-10 11:21:40,camera1
123,95.89357376098633,Mask,2021-09-10 11:21:39:153286,2021-09-10 11:21:40,camera1
124,95.23741006851196,Mask,2021-09-10 11:21:39:153286,2021-09-10 11:21:40,camera1
125,99.79954957962036,No Mask,2021-09-10 11:21:39:153286,2021-09-10 11:21:40,camera1
126,67.9766058921814,No Mask,2021-09-10 11:21:39:153286,2021-09-10 11:21:40,camera1
127,98.23880791664124,Mask,2021-09-10 11:21:39:265792,2021-09-10 11:21:40,camera1
128,98.70920181274414,No Mask,2021-09-10 11:21:39:265792,2021-09-10 11:21:40,camera1
